date,open,high,low,close,volume,average,barCount
2025-10-21 14:25:00-04:00,444.74,445.13,444.74,445.0,38647.0,444.941,224
2025-10-21 14:26:00-04:00,444.99,445.74,444.99,445.68,126399.0,445.465,529
2025-10-21 14:27:00-04:00,445.62,445.76,445.48,445.64,62519.0,445.639,323
2025-10-21 14:28:00-04:00,445.66,445.72,445.31,445.54,45340.0,445.526,232
2025-10-21 14:29:00-04:00,445.53,445.73,445.51,445.62,45119.0,445.602,225
2025-10-21 14:30:00-04:00,445.6,445.75,445.49,445.72,78902.0,445.593,352
2025-10-21 14:31:00-04:00,445.73,445.79,445.51,445.61,46918.0,445.655,206
2025-10-21 14:32:00-04:00,445.58,445.58,445.22,445.37,54352.0,445.372,208
2025-10-21 14:33:00-04:00,445.4,445.55,445.24,445.55,36678.0,445.446,208
2025-10-21 14:34:00-04:00,445.57,445.95,445.53,445.85,54254.0,445.789,286
2025-10-21 14:35:00-04:00,445.85,445.98,445.55,445.69,78598.0,445.848,344
2025-10-21 14:36:00-04:00,445.68,445.99,445.63,445.89,55849.0,445.893,223
2025-10-21 14:37:00-04:00,445.92,446.06,445.85,446.02,52970.0,445.964,253
2025-10-21 14:38:00-04:00,446.02,446.05,445.86,445.96,43218.0,445.957,234
2025-10-21 14:39:00-04:00,445.95,446.13,445.77,446.1,67466.0,445.968,255
2025-10-21 14:40:00-04:00,446.12,446.21,445.96,446.0,62224.0,446.072,285
2025-10-21 14:41:00-04:00,446.01,446.06,445.68,445.71,62655.0,445.808,282
2025-10-21 14:42:00-04:00,445.74,445.96,445.51,445.54,54728.0,445.812,272
2025-10-21 14:43:00-04:00,445.53,445.55,445.21,445.4,81392.0,445.398,353
2025-10-21 14:44:00-04:00,445.4,445.61,445.35,445.44,36211.0,445.47,212
2025-10-21 14:45:00-04:00,445.49,445.7,445.36,445.63,78007.0,445.545,399
2025-10-21 14:46:00-04:00,445.59,445.78,445.49,445.73,43535.0,445.654,208
2025-10-21 14:47:00-04:00,445.69,445.83,445.57,445.83,33699.0,445.712,203
2025-10-21 14:48:00-04:00,445.79,446.1,445.79,446.0,75728.0,445.986,344
2025-10-21 14:49:00-04:00,446.02,446.02,445.66,445.71,36265.0,445.92,205
2025-10-21 14:50:00-04:00,445.74,445.9,445.66,445.72,50926.0,445.772,246
2025-10-21 14:51:00-04:00,445.7,445.75,445.55,445.63,55104.0,445.625,285
2025-10-21 14:52:00-04:00,445.7,446.05,445.68,445.82,41390.0,445.857,220
2025-10-21 14:53:00-04:00,445.81,445.83,445.55,445.58,29534.0,445.667,158
2025-10-21 14:54:00-04:00,445.57,445.57,445.3,445.43,47087.0,445.404,256
2025-10-21 14:55:00-04:00,445.44,445.74,445.25,445.66,58791.0,445.533,264
2025-10-21 14:56:00-04:00,445.66,445.73,445.59,445.72,27406.0,445.664,138
2025-10-21 14:57:00-04:00,445.71,445.82,445.63,445.77,25654.0,445.733,164
2025-10-21 14:58:00-04:00,445.8,446.02,445.74,445.98,42210.0,445.916,230
2025-10-21 14:59:00-04:00,445.98,445.99,445.75,445.76,35377.0,445.861,176
2025-10-21 15:00:00-04:00,445.79,445.98,445.65,445.8,45676.0,445.833,256
2025-10-21 15:01:00-04:00,445.85,445.92,445.75,445.78,21763.0,445.815,132
2025-10-21 15:02:00-04:00,445.78,445.8,445.51,445.58,56607.0,445.638,260
2025-10-21 15:03:00-04:00,445.54,445.85,445.54,445.76,46719.0,445.697,265
2025-10-21 15:04:00-04:00,445.73,445.91,445.67,445.73,22318.0,445.783,156
2025-10-21 15:05:00-04:00,445.69,445.73,445.51,445.61,38746.0,445.602,197
2025-10-21 15:06:00-04:00,445.63,445.68,445.45,445.58,32667.0,445.54,178
2025-10-21 15:07:00-04:00,445.57,445.72,445.5,445.7,33156.0,445.605,209
2025-10-21 15:08:00-04:00,445.7,445.9,445.66,445.77,67430.0,445.795,287
2025-10-21 15:09:00-04:00,445.8,445.95,445.78,445.87,36006.0,445.868,189
2025-10-21 15:10:00-04:00,445.89,446.16,445.85,446.11,80747.0,445.996,386
2025-10-21 15:11:00-04:00,446.12,446.15,445.77,445.8,51237.0,445.955,275
2025-10-21 15:12:00-04:00,445.8,446.07,445.78,445.9,36558.0,445.931,203
2025-10-21 15:13:00-04:00,445.95,445.98,445.77,445.85,30467.0,445.868,168
2025-10-21 15:14:00-04:00,445.89,445.96,445.83,445.9,23681.0,445.885,142
2025-10-21 15:15:00-04:00,445.84,446.2,445.84,446.04,71912.0,446.071,367
2025-10-21 15:16:00-04:00,446.03,446.15,445.94,445.96,36503.0,446.028,198
2025-10-21 15:17:00-04:00,445.96,445.99,445.87,445.92,43560.0,445.923,204
2025-10-21 15:18:00-04:00,445.91,445.93,445.7,445.84,80980.0,445.822,314
2025-10-21 15:19:00-04:00,445.85,446.09,445.83,446.05,62856.0,445.999,335
2025-10-21 15:20:00-04:00,446.01,446.05,445.8,445.93,38980.0,445.927,253
2025-10-21 15:21:00-04:00,445.94,446.04,445.9,445.92,30537.0,445.983,183
2025-10-21 15:22:00-04:00,445.96,445.98,445.7,445.76,78939.0,445.827,295
2025-10-21 15:23:00-04:00,445.77,445.8,445.12,445.17,91020.0,445.443,527
2025-10-21 15:24:00-04:00,445.14,445.53,444.97,445.47,133625.0,445.247,569
2025-10-21 15:25:00-04:00,445.46,445.52,445.31,445.36,40839.0,445.416,260
2025-10-21 15:26:00-04:00,445.35,445.48,445.28,445.33,43596.0,445.409,236
2025-10-21 15:27:00-04:00,445.28,445.47,445.19,445.26,66248.0,445.3,376
2025-10-21 15:28:00-04:00,445.31,445.49,445.23,445.23,69606.0,445.33,309
2025-10-21 15:29:00-04:00,445.25,445.3,445.04,445.27,65261.0,445.17,353
2025-10-21 15:30:00-04:00,445.23,445.28,444.8,444.92,90930.0,445.016,482
2025-10-21 15:31:00-04:00,444.9,445.07,444.79,445.06,74418.0,444.898,407
2025-10-21 15:32:00-04:00,445.04,445.13,444.9,445.11,52176.0,445.042,303
2025-10-21 15:33:00-04:00,445.08,445.4,445.07,445.14,74040.0,445.278,360
2025-10-21 15:34:00-04:00,445.13,445.2,444.96,445.13,58585.0,445.068,316
2025-10-21 15:35:00-04:00,445.14,445.42,445.1,445.37,77495.0,445.314,400
2025-10-21 15:36:00-04:00,445.37,445.41,445.1,445.3,51258.0,445.24,303
2025-10-21 15:37:00-04:00,445.27,445.42,445.13,445.16,39895.0,445.295,261
2025-10-21 15:38:00-04:00,445.16,445.28,445.0,445.21,41008.0,445.139,239
2025-10-21 15:39:00-04:00,445.21,445.35,445.18,445.26,38508.0,445.267,260
2025-10-21 15:40:00-04:00,445.25,445.39,445.16,445.38,59972.0,445.284,375
2025-10-21 15:41:00-04:00,445.4,445.48,445.2,445.4,47151.0,445.366,314
2025-10-21 15:42:00-04:00,445.37,445.52,445.24,445.5,52866.0,445.401,319
2025-10-21 15:43:00-04:00,445.5,445.57,445.35,445.55,38762.0,445.459,239
2025-10-21 15:44:00-04:00,445.55,446.02,445.52,445.98,114357.0,445.773,607
2025-10-21 15:45:00-04:00,445.98,446.1,445.86,445.93,115950.0,445.977,617
2025-10-21 15:46:00-04:00,445.95,446.09,445.88,446.03,47446.0,445.967,306
2025-10-21 15:47:00-04:00,446.02,446.35,445.92,446.35,120043.0,446.117,621
2025-10-21 15:48:00-04:00,446.35,446.45,446.1,446.26,92408.0,446.259,541
2025-10-21 15:49:00-04:00,446.26,446.33,446.09,446.25,71319.0,446.237,410
2025-10-21 15:50:00-04:00,446.25,446.34,445.8,446.26,133117.0,446.076,710
2025-10-21 15:51:00-04:00,446.23,446.46,446.2,446.27,87503.0,446.338,525
2025-10-21 15:52:00-04:00,446.23,446.4,446.02,446.34,84103.0,446.217,532
2025-10-21 15:53:00-04:00,446.34,446.55,446.27,446.4,92699.0,446.427,516
2025-10-21 15:54:00-04:00,446.4,446.55,445.33,446.06,131983.0,446.179,799
2025-10-21 15:55:00-04:00,445.99,446.02,444.3,444.49,308426.0,444.93,1522
2025-10-21 15:56:00-04:00,444.49,444.5,444.0,444.08,213862.0,444.145,1311
2025-10-21 15:57:00-04:00,444.07,444.18,443.76,444.12,202346.0,443.978,1379
2025-10-21 15:58:00-04:00,444.12,444.18,443.52,443.54,214527.0,443.823,1327
2025-10-21 15:59:00-04:00,443.56,443.72,442.5,442.51,732953.0,442.835,4141
2025-10-21 16:00:00-04:00,442.5,443.2,442.48,443.0,1602005.0,442.607,223
2025-10-21 16:01:00-04:00,443.0,443.0,442.41,442.41,21038.0,442.84,79
2025-10-21 16:02:00-04:00,442.53,442.62,442.2,442.28,29435.0,442.407,137
2025-10-21 16:03:00-04:00,442.25,442.32,442.1,442.17,28999.0,442.215,114
2025-10-21 16:04:00-04:00,442.14,442.6,442.0,442.06,150017.0,442.456,171
2025-10-21 16:05:00-04:00,442.15,442.6,442.04,442.35,30404.0,442.251,87
2025-10-21 16:06:00-04:00,442.36,442.36,442.25,442.25,12188.0,442.335,53
2025-10-21 16:07:00-04:00,442.34,442.34,442.02,442.08,9587.0,442.099,47
2025-10-21 16:08:00-04:00,442.09,442.24,442.08,442.24,4273.0,442.166,24
2025-10-21 16:09:00-04:00,442.27,442.6,442.1,442.2,17491.0,442.327,52
2025-10-21 16:10:00-04:00,442.19,442.22,441.5,441.5,34055.0,441.991,163
2025-10-21 16:11:00-04:00,441.52,441.54,440.63,440.7,29832.0,441.082,170
